image_id,class_name,image_path,gray_path,color_00,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,gray_00,gray_01,gray_02,gray_03,gray_04,gray_05,gray_06,gray_07,gray_08,gray_09,gray_10,gray_11,gray_12,gray_13,gray_14,gray_15,edge_density,edge_bin_0,edge_bin_45,edge_bin_90,edge_bin_135,shape_aspect_ratio,shape_area_ratio,shape_bbox_width,shape_bbox_height,object_center_x,object_center_y,shape_extent,shape_compactness,texture_horizontal,texture_vertical,texture_diagonal,texture_contrast
hippo_hippo_0001,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0001.bmp,0.00929413,0.04120692,0.08089417,0.09871160,0.05446537,0.02057042,0.01693646,0.01125427,0.01376500,0.05834159,0.10098007,0.08285431,0.04285872,0.01242154,0.01253166,0.00958044,0.02046030,0.08168704,0.10395331,0.07153397,0.02882942,0.00702566,0.01145248,0.00839115,0.00759828,0.03118599,0.06369343,0.09520978,0.13776016,0.15692104,0.15031384,0.11146350,0.09012223,0.04420218,0.02755203,0.01605550,0.01328048,0.02537166,0.02781632,0.00145358,0.14485013,0.28835714,0.23899457,0.24026680,0.23238150,0.42500000,0.40995695,0.83482143,0.49107143,0.50000000,0.56473214,0.35333009,0.73260734,0.04797407,0.04249081,0.05626876,0.04891121
hippo_hippo_0002,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0002.bmp,0.00004879,0.00717248,0.03701716,0.05690819,0.05859966,0.05931528,0.07834431,0.03592746,0.00068309,0.01680085,0.06237294,0.03919655,0.04958933,0.05406197,0.08171099,0.02891762,0.01018135,0.05536310,0.06622754,0.06783768,0.05326502,0.03025128,0.03732618,0.01288119,0.00004879,0.00136619,0.01073433,0.02942181,0.08128812,0.10129300,0.07260307,0.06186875,0.08265431,0.08065382,0.08294706,0.10656258,0.12173701,0.07884850,0.06264943,0.02532325,0.11884168,0.16993843,0.27219676,0.39048630,0.16737851,0.44761905,0.39341518,0.83928571,0.46875000,0.49776786,0.64285714,0.30207700,0.72237346,0.02920695,0.03952713,0.04893073,0.03922160
hippo_hippo_0003,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0003.bmp,0.00225089,0.03693071,0.13468926,0.08657151,0.05871174,0.01300662,0.00074131,0.00043131,0.00591700,0.06105697,0.11912175,0.10840645,0.03659375,0.00179262,0.00002696,0.00041783,0.00873398,0.08153060,0.13175097,0.09395765,0.01663230,0.00031000,0.00001348,0.00040435,0.00109175,0.01148356,0.05074603,0.10925559,0.19210707,0.18676964,0.17718653,0.14172496,0.08543933,0.03400590,0.00756136,0.00125349,0.00012131,0.00000000,0.00008087,0.00117262,0.13695791,0.20705977,0.31544711,0.31042278,0.16707035,0.36718750,0.47959184,0.83928571,0.57142857,0.49776786,0.59151786,0.28557181,0.75708306,0.02820666,0.03213576,0.04090065,0.03374769
hippo_hippo_0004,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0004.bmp,0.00769040,0.04013864,0.05616934,0.05448272,0.06215765,0.04626621,0.05383282,0.01259555,0.02707888,0.03333024,0.03877696,0.05165104,0.05507071,0.03817349,0.05782502,0.03142698,0.03761644,0.04377495,0.05137251,0.05664903,0.07264878,0.05667997,0.00985671,0.00473494,0.00974840,0.04549253,0.06591774,0.05705134,0.05988302,0.07450562,0.07872992,0.08081887,0.08945316,0.08439328,0.06480364,0.06652121,0.08499675,0.08954600,0.03337666,0.01476186,0.24756856,0.21370346,0.25235525,0.33014665,0.20379463,0.41964286,0.41964286,0.83928571,0.50000000,0.49776786,0.63616071,0.58995061,0.73499305,0.06054762,0.06512429,0.08016653,0.06861282
hippo_hippo_0005,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0005.bmp,0.00213306,0.02058111,0.06250721,0.10106076,0.08791652,0.05185634,0.00255102,0.00472731,0.00226277,0.02837830,0.09175026,0.08115704,0.05459472,0.06442407,0.00603886,0.00472731,0.01921192,0.08225239,0.09533898,0.09059726,0.03425862,0.00605327,0.00119624,0.00442465,0.00056209,0.00626946,0.02053788,0.05824109,0.11617952,0.15457454,0.15401245,0.11769284,0.09693878,0.10117606,0.11220166,0.04124870,0.00583708,0.00034590,0.00069180,0.01349014,0.22570552,0.23320136,0.22805201,0.30332399,0.23542264,0.39830508,0.44212372,0.83928571,0.52678571,0.49776786,0.61383929,0.51050307,0.74429804,0.04815444,0.05144122,0.06222671,0.05394079
hippo_hippo_0006,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0006.bmp,0.00075204,0.01558783,0.05789373,0.05447535,0.06427927,0.08082424,0.04911532,0.01040556,0.00966719,0.04616184,0.05539147,0.07558728,0.10345393,0.03366423,0.00337736,0.00603003,0.01966254,0.05295758,0.09040939,0.10650313,0.04553286,0.00961249,0.00287144,0.00578390,0.00098449,0.01226516,0.04434326,0.07773402,0.08729182,0.08019526,0.08089261,0.11219132,0.16453360,0.15842153,0.10308475,0.04512265,0.01054229,0.00426614,0.00098449,0.01714661,0.21486368,0.19727425,0.26263469,0.32153119,0.21855987,0.37903226,0.46460459,0.83928571,0.55357143,0.49776786,0.60044643,0.46246568,0.75235051,0.04153702,0.05051688,0.06196003,0.05133798
hippo_hippo_0007,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0007.bmp,0.00843337,0.03556682,0.06022925,0.07062350,0.10979323,0.03306391,0.01235513,0.00326813,0.00929424,0.04918137,0.06577710,0.08368007,0.09297432,0.02375373,0.00701452,0.00165798,0.01675515,0.06797711,0.05774228,0.07470467,0.07810034,0.03268130,0.00495799,0.00041449,0.00301306,0.02582620,0.03936104,0.09746999,0.11282223,0.07743077,0.10603090,0.13515711,0.15648764,0.13893539,0.04983500,0.02845665,0.01673920,0.00827395,0.00339567,0.00076522,0.14487006,0.19094632,0.20977756,0.34255940,0.25671672,0.43518519,0.40465561,0.83928571,0.48214286,0.49776786,0.63616071,0.35800827,0.72802795,0.03278433,0.03894600,0.04640897,0.03937977
hippo_hippo_0008,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0008.bmp,0.00076650,0.00466290,0.01945003,0.04889655,0.16457475,0.07096548,0.01657564,0.00744147,0.00370477,0.01951391,0.07920539,0.16035898,0.05212226,0.01025199,0.00520584,0.00297020,0.01453163,0.05988311,0.15892178,0.05937211,0.02820095,0.00578072,0.00485452,0.00178851,0.00162882,0.00555715,0.01322219,0.02970202,0.04733161,0.08680655,0.24786816,0.25572483,0.15406726,0.08594424,0.02749832,0.01619239,0.00929386,0.00910223,0.00756922,0.00249114,0.06823980,0.21828624,0.29924095,0.24805622,0.23441660,0.54012346,0.28250558,0.78125000,0.36160714,0.49107143,0.66964286,0.24155203,0.67950555,0.04305369,0.04185091,0.05203609,0.04564690
hippo_hippo_0009,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0009.bmp,0.00499255,0.01814243,0.04214054,0.08010087,0.11953358,0.06212767,0.00394327,0.00235242,0.01008665,0.04019429,0.05500271,0.06759410,0.06793258,0.07762998,0.01276063,0.00213241,0.01135594,0.05261644,0.07504062,0.06277078,0.03306932,0.03550636,0.06070607,0.00226780,0.00304630,0.01959789,0.03985581,0.05904752,0.07884850,0.08494110,0.10758530,0.11601340,0.10677295,0.12053209,0.12758936,0.11413485,0.01492689,0.00066003,0.00045695,0.00599106,0.16171078,0.24054040,0.23364713,0.35126260,0.17454987,0.46534653,0.37842793,0.83928571,0.45089286,0.49776786,0.65178571,0.42732252,0.71422231,0.04299141,0.05105482,0.06379522,0.05261382
hippo_hippo_0010,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0010.bmp,0.01408309,0.02840090,0.03641485,0.05859571,0.08848875,0.06774972,0.01814036,0.02145995,0.03768903,0.05460551,0.08848875,0.09001442,0.03899675,0.01183650,0.00010059,0.01160178,0.04665862,0.16328002,0.10163297,0.00947255,0.00068739,0.00000000,0.00563324,0.00596855,0.03379942,0.04934111,0.06020521,0.06744794,0.08872347,0.12322704,0.18272810,0.16245851,0.09873252,0.04652449,0.02846796,0.01835831,0.00518057,0.00000000,0.00261543,0.03218992,0.16117267,0.27558731,0.21217766,0.25098281,0.26125222,0.47474747,0.37093431,0.83928571,0.44196429,0.49776786,0.65625000,0.43450462,0.70987049,0.04813946,0.04529022,0.06214355,0.05185774
hippo_hippo_0011,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0011.bmp,0.01100187,0.03802167,0.08406902,0.06291243,0.05386124,0.06485197,0.01550517,0.00310995,0.01620742,0.05359372,0.10951712,0.02678571,0.01812467,0.06470706,0.04094213,0.00345550,0.01903870,0.09811396,0.07835072,0.01007669,0.00940788,0.03341805,0.06874220,0.01618513,0.01792402,0.02354200,0.05179909,0.08212948,0.17977528,0.17740102,0.06149679,0.02133494,0.02059925,0.04337212,0.09018860,0.11630551,0.08105939,0.02628411,0.00438068,0.00240770,0.20041454,0.22265187,0.21747961,0.37462107,0.18524745,0.30322581,0.58075574,0.83928571,0.69196429,0.49776786,0.53125000,0.34509266,0.77812825,0.03209705,0.03848721,0.04843861,0.03967429
hippo_hippo_0012,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0012.bmp,0.00387448,0.03148014,0.03947125,0.04100964,0.06092332,0.07568053,0.06593735,0.01495663,0.00395994,0.03273364,0.03878752,0.03670783,0.05089526,0.06924206,0.07835847,0.02264860,0.01331852,0.03686452,0.05378688,0.09045197,0.06397163,0.02717833,0.02867399,0.01908750,0.00175206,0.01119610,0.04132302,0.05854451,0.05760438,0.05721978,0.06157857,0.05773258,0.07880005,0.10559378,0.11097816,0.10832870,0.11584975,0.08734669,0.02281954,0.02333234,0.19626913,0.19337318,0.24344106,0.32018746,0.24299830,0.39166667,0.44961735,0.83928571,0.53571429,0.49776786,0.61383929,0.43652482,0.74711514,0.04210811,0.04711562,0.05645880,0.04856085
hippo_hippo_0013,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0013.bmp,0.00037784,0.02002550,0.11125805,0.06179253,0.03953148,0.03726444,0.05066201,0.01242148,0.00040933,0.05599899,0.07172657,0.05620366,0.04145216,0.05151215,0.04869409,0.00733639,0.00226704,0.06226483,0.08680867,0.05979313,0.03647727,0.05132323,0.03227381,0.00212535,0.00000000,0.00103906,0.01445237,0.12218391,0.15028574,0.10211118,0.10390592,0.07523733,0.06234355,0.06154064,0.06834176,0.07433996,0.08411656,0.05917914,0.01695556,0.00396732,0.14961336,0.18076652,0.20095421,0.35562641,0.26265287,0.43119266,0.40840242,0.83928571,0.48660714,0.49776786,0.63392857,0.36633808,0.72982934,0.03414513,0.04293804,0.04897780,0.04202033
hippo_hippo_0014,hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0014.bmp,0.00712114,0.04163023,0.07302989,0.06379878,0.02872055,0.06242452,0.04934827,0.00725996,0.01914241,0.07983176,0.06545066,0.03262122,0.03692444,0.06604756,0.03063618,0.00267910,0.02350116,0.09480976,0.06364608,0.05470648,0.05764933,0.02458391,0.01174364,0.00269299,0.00687128,0.02969225,0.08474576,0.11589556,0.14521301,0.10294424,0.05826011,0.04360138,0.04026985,0.07287719,0.09998751,0.10148669,0.06359056,0.02594428,0.00312331,0.00549702,0.21803253,0.17773677,0.25505618,0.33625316,0.23095389,0.37701613,0.46213329,0.83482143,0.55357143,0.49553571,0.60044643,0.47179576,0.75316891,0.04352141,0.05210553,0.06050581,0.05204425
horse_horse_0001,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0001.bmp,0.20484545,0.01747703,0.02604845,0.02865497,0.02568087,0.02621554,0.00441103,0.00000000,0.20750209,0.02476190,0.03355054,0.02977444,0.02444444,0.01294904,0.00035088,0.00000000,0.20845447,0.02910610,0.03405180,0.02847118,0.02220551,0.01060986,0.00043442,0.00000000,0.59769424,0.02235589,0.02907268,0.03789474,0.04661654,0.04897243,0.04621554,0.04315789,0.03824561,0.03533835,0.03899749,0.01293233,0.00245614,0.00005013,0.00000000,0.00000000,0.10766103,0.31609192,0.16926442,0.24327356,0.27137010,0.44892473,0.30953045,0.74553571,0.41517857,0.50000000,0.66964286,0.34782049,0.72177626,0.02315395,0.02086906,0.02865941,0.02422747
horse_horse_0002,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0002.bmp,0.03674349,0.04526548,0.08633094,0.07405601,0.02510534,0.02086466,0.03758349,0.00738392,0.04391063,0.05813654,0.08156187,0.06102237,0.02388598,0.02192145,0.03471121,0.00818328,0.05514233,0.11914536,0.05464103,0.02238209,0.01960466,0.02449566,0.02776084,0.01016136,0.05259521,0.07247084,0.07519408,0.08742836,0.14660814,0.12742348,0.10852335,0.06604886,0.03788156,0.03154087,0.03011828,0.03450799,0.05535910,0.05064423,0.01930659,0.00434906,0.24180883,0.32252900,0.17907144,0.22651307,0.27188649,0.31756757,0.55452806,0.83928571,0.66071429,0.49776786,0.54687500,0.43606239,0.77426724,0.06339584,0.05475901,0.07539624,0.06451703
horse_horse_0003,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0003.bmp,0.00846180,0.01774887,0.05177214,0.13528978,0.05607456,0.02317367,0.01539410,0.02541841,0.01713267,0.04431167,0.14616138,0.06759537,0.01905831,0.01244512,0.02075287,0.00587594,0.03433136,0.11910342,0.11304042,0.02604562,0.01002432,0.01653847,0.01322638,0.00102334,0.01531707,0.02829036,0.03588288,0.06820057,0.13768857,0.25949889,0.15505232,0.09658997,0.04941736,0.02838940,0.01818902,0.01759482,0.02677186,0.03492556,0.02525336,0.00293797,0.18353396,0.33030580,0.15281621,0.24836891,0.26850908,0.29559748,0.59574298,0.83928571,0.70982143,0.49776786,0.53125000,0.30807574,0.77991253,0.03206168,0.02747980,0.03877789,0.03277313
horse_horse_0004,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0004.bmp,0.20622273,0.01930336,0.02124726,0.02133767,0.02133767,0.01818449,0.01716733,0.00853281,0.21521891,0.02762144,0.02783617,0.02442305,0.02104383,0.01143735,0.00480324,0.00094935,0.22924437,0.03067291,0.02510115,0.02091951,0.01607107,0.00750435,0.00340182,0.00041816,0.59995253,0.03556656,0.03807554,0.03739744,0.04017766,0.04010985,0.03532922,0.03746525,0.03509188,0.03400692,0.02383536,0.02030922,0.01095138,0.00793382,0.00305147,0.00074591,0.23216279,0.24742265,0.29654078,0.14272265,0.31331392,0.25000000,0.57597258,0.75892857,0.75892857,0.49776786,0.49776786,0.40307958,0.78539816,0.06581667,0.05526786,0.06952993,0.06353815
horse_horse_0005,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0005.bmp,0.00897883,0.04054617,0.04075464,0.02702582,0.02564103,0.04548974,0.09450847,0.05038864,0.01316299,0.03910182,0.03932517,0.03859555,0.03671938,0.05759552,0.08232824,0.02650466,0.02494118,0.04782751,0.04526639,0.04742547,0.06380476,0.04316686,0.01943179,0.04146937,0.00643259,0.03122487,0.06008219,0.06236040,0.06249442,0.05494505,0.05427499,0.05222014,0.05262217,0.05181810,0.06678281,0.10086661,0.13678192,0.14330385,0.05552578,0.00826409,0.16559710,0.29848111,0.18326565,0.31166135,0.20659189,0.45192308,0.38966837,0.83928571,0.46428571,0.49776786,0.64508929,0.42496931,0.72040274,0.04096718,0.04046985,0.05590606,0.04578103
horse_horse_0006,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0006.bmp,0.02816441,0.03356687,0.05523898,0.06425346,0.05346411,0.04307956,0.03227464,0.02329130,0.03710104,0.05281021,0.04581971,0.04482329,0.04462089,0.04653589,0.03901604,0.02260626,0.10356531,0.05637553,0.04971197,0.04631792,0.02788417,0.01271991,0.01592714,0.02083139,0.04680056,0.04722092,0.07248949,0.09145259,0.09135918,0.07645960,0.07403083,0.07071462,0.07239608,0.07211583,0.07262961,0.05787015,0.04166277,0.04913592,0.05198505,0.01167679,0.26173868,0.28334918,0.24030616,0.27288068,0.20346397,0.18641618,0.44477439,0.57589286,0.77232143,0.50000000,0.49553571,0.58847515,0.76872641,0.06173323,0.05644500,0.08148997,0.06655607
horse_horse_0007,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0007.bmp,0.04778476,0.08254752,0.07644814,0.06544679,0.03326598,0.01474330,0.00916779,0.00392905,0.06252806,0.07974106,0.07569975,0.06002095,0.02952402,0.01339620,0.00939231,0.00303098,0.06129322,0.07375393,0.07061069,0.05957192,0.03996408,0.01545427,0.00969166,0.00299356,0.02907499,0.13852717,0.13482263,0.11102380,0.10642119,0.11955546,0.09800180,0.08756174,0.05736417,0.03861697,0.02222721,0.01852268,0.01414459,0.01470588,0.00920521,0.00022452,0.09677934,0.37131583,0.18715317,0.18335903,0.25817198,0.29316547,0.45155054,0.72767857,0.62053571,0.49553571,0.57142857,0.21432670,0.78043797,0.07064617,0.05518601,0.08024225,0.06869147
horse_horse_0008,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0008.bmp,0.03674349,0.04526548,0.08633094,0.07405601,0.02510534,0.02086466,0.03758349,0.00738392,0.04391063,0.05813654,0.08156187,0.06102237,0.02388598,0.02192145,0.03471121,0.00818328,0.05514233,0.11914536,0.05464103,0.02238209,0.01960466,0.02449566,0.02776084,0.01016136,0.05259521,0.07247084,0.07519408,0.08742836,0.14660814,0.12742348,0.10852335,0.06604886,0.03788156,0.03154087,0.03011828,0.03450799,0.05535910,0.05064423,0.01930659,0.00434906,0.24180883,0.32252900,0.17907144,0.22651307,0.27188649,0.31756757,0.55452806,0.83928571,0.66071429,0.49776786,0.54687500,0.43606239,0.77426724,0.06339584,0.05475901,0.07539624,0.06451703
horse_horse_0009,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0009.bmp,0.03276948,0.11214851,0.08882542,0.03917692,0.02848565,0.01618336,0.01153339,0.00421060,0.08099004,0.12932045,0.04628002,0.03035296,0.02145577,0.01116725,0.01039836,0.00336848,0.11441857,0.10175015,0.04327768,0.02951084,0.02006444,0.01098418,0.01006883,0.00325864,0.02141916,0.15268014,0.22506591,0.19090510,0.10336116,0.06293937,0.05052724,0.04404657,0.03877417,0.03097540,0.02207821,0.01515817,0.01537786,0.01603691,0.01021529,0.00043937,0.09769611,0.35630229,0.19113942,0.17464247,0.27791583,0.27516779,0.48700574,0.73214286,0.66517857,0.49776786,0.54910714,0.20060566,0.78359438,0.07027347,0.05659171,0.07786672,0.06824397
horse_horse_0010,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0010.bmp,0.01667592,0.06406179,0.01448836,0.05191243,0.04582092,0.01677689,0.05004459,0.07355243,0.03049119,0.05606879,0.00795935,0.01019739,0.06535750,0.03813082,0.05701112,0.06811719,0.02919548,0.05275380,0.01223350,0.00474532,0.06399448,0.08152860,0.03693607,0.05194609,0.00863244,0.06729264,0.10934424,0.07042254,0.02145489,0.00590641,0.00590641,0.04593871,0.10459892,0.09758191,0.06360745,0.04073906,0.08970670,0.06375890,0.19344742,0.01166137,0.08031728,0.35014786,0.16248246,0.28374281,0.20362687,0.37301587,0.47209821,0.83928571,0.56250000,0.49776786,0.59598214,0.17012834,0.75477754,0.02814042,0.02786045,0.03841720,0.03147269
horse_horse_0011,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0011.bmp,0.22779875,0.01285350,0.01963667,0.02509440,0.02243236,0.01345496,0.00858756,0.00347512,0.24589835,0.03476237,0.02567358,0.01189561,0.00441073,0.00482285,0.00472260,0.00114724,0.27861129,0.02595204,0.01171740,0.00482285,0.00375358,0.00481171,0.00316325,0.00050122,0.67962041,0.03328098,0.03886123,0.05015538,0.04764928,0.03612123,0.03612123,0.02238781,0.01263073,0.00885488,0.00681659,0.00785244,0.00832025,0.00701707,0.00387610,0.00043439,0.12105389,0.40927357,0.19238412,0.18024251,0.21809980,0.28595890,0.48592953,0.74553571,0.65178571,0.50000000,0.55133929,0.24911820,0.78186275,0.02559165,0.01919510,0.03059278,0.02512651
horse_horse_0012,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0012.bmp,0.02626658,0.05582762,0.05680705,0.06490963,0.05372036,0.04339180,0.02395156,0.00845873,0.05348292,0.09654824,0.07310124,0.05012911,0.03146054,0.01489924,0.00914136,0.00457068,0.10928086,0.08856439,0.05401715,0.03781201,0.02038999,0.01044727,0.00917104,0.00365061,0.02421868,0.09616241,0.13088772,0.12127148,0.13382602,0.11681952,0.07488202,0.07354643,0.07301220,0.04914968,0.03837592,0.02359541,0.01656130,0.01326685,0.01380109,0.00062327,0.12800941,0.38796768,0.17867965,0.16471105,0.26864161,0.25000000,0.57597258,0.75892857,0.75892857,0.47991071,0.50223214,0.22224913,0.78539816,0.07270332,0.05343770,0.07988635,0.06867579
horse_horse_0013,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0013.bmp,0.00897883,0.04054617,0.04075464,0.02702582,0.02564103,0.04548974,0.09450847,0.05038864,0.01316299,0.03910182,0.03932517,0.03859555,0.03671938,0.05759552,0.08232824,0.02650466,0.02494118,0.04782751,0.04526639,0.04742547,0.06380476,0.04316686,0.01943179,0.04146937,0.00643259,0.03122487,0.06008219,0.06236040,0.06249442,0.05494505,0.05427499,0.05222014,0.05262217,0.05181810,0.06678281,0.10086661,0.13678192,0.14330385,0.05552578,0.00826409,0.16559710,0.29848111,0.18326565,0.31166135,0.20659189,0.45192308,0.38966837,0.83928571,0.46428571,0.49776786,0.64508929,0.42496931,0.72040274,0.04096718,0.04046985,0.05590606,0.04578103
horse_horse_0014,horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0014.bmp,0.22306220,0.05639031,0.03333438,0.01196190,0.00375378,0.00193440,0.00122338,0.00167299,0.24680824,0.06800715,0.01109403,0.00324142,0.00100380,0.00074239,0.00136976,0.00106653,0.27543733,0.04782668,0.00512354,0.00125474,0.00083650,0.00082604,0.00155797,0.00047053,0.62065937,0.09887387,0.09881113,0.10618275,0.03362715,0.01464914,0.00777942,0.00505035,0.00313686,0.00159980,0.00100380,0.00109790,0.00159980,0.00238401,0.00329370,0.00025095,0.08874761,0.42538409,0.20615287,0.13833520,0.23012784,0.27500000,0.49326371,0.73660714,0.66964286,0.50000000,0.52008929,0.17991919,0.78361722,0.01769285,0.01334455,0.02100389,0.01734710
